Time:512Hz,Epoch,Electrode,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma,Event Id,Event Date,Event Duration
0.1953125,3,80,66,29,514865,59243,29424,22670,22705,16876,20537,80846,,,
0.197265625,3,34,66,29,514865,59243,29424,22670,22705,16876,20537,80846,,,
0.19921875,3,-36,66,29,514865,59243,29424,22670,22705,16876,20537,80846,,,
0.201171875,3,-25,66,29,514865,59243,29424,22670,22705,16876,20537,80846,,,
0.203125,3,16,66,29,514865,59243,29424,22670,22705,16876,20537,80846,,,
0.205078125,3,32,66,29,514865,59243,29424,22670,22705,16876,20537,80846,,,
0.20703125,3,35,66,29,514865,59243,29424,22670,22705,16876,20537,80846,,,
0.208984375,3,56,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.2109375,3,52,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.212890625,3,33,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.21484375,3,44,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.216796875,3,51,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.21875,3,45,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.220703125,3,23,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.22265625,3,6,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.224609375,3,10,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.2265625,3,19,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.228515625,3,11,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.23046875,3,38,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.232421875,3,49,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.234375,3,26,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.236328125,3,43,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.23828125,3,-6,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.240234375,3,-22,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.2421875,3,1,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.244140625,3,58,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.24609375,3,89,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.248046875,3,84,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.25,4,49,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.251953125,4,10,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.25390625,4,-1,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.255859375,4,10,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.2578125,4,1,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.259765625,4,-8,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.26171875,4,20,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.263671875,4,68,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.265625,4,77,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.267578125,4,64,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.26953125,4,52,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.271484375,4,52,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.2734375,4,61,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.275390625,4,57,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.27734375,4,33,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.279296875,4,13,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.28125,4,22,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.283203125,4,53,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.28515625,4,116,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.287109375,4,179,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.2890625,4,167,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.291015625,4,112,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.29296875,4,70,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.294921875,4,81,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.296875,4,69,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.298828125,4,39,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.30078125,4,17,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.302734375,4,-6,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.3046875,4,25,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.306640625,4,56,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.30859375,4,69,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.310546875,4,51,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.3125,5,24,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.314453125,5,24,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.31640625,5,37,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.318359375,5,26,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.3203125,5,23,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.322265625,5,24,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.32421875,5,38,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.326171875,5,51,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.328125,5,64,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.330078125,5,73,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.33203125,5,68,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.333984375,5,44,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.3359375,5,20,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.337890625,5,6,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.33984375,5,-2,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.341796875,5,29,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.34375,5,54,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.345703125,5,44,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.34765625,5,40,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.349609375,5,36,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.3515625,5,1,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.353515625,5,-44,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.35546875,5,-60,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.357421875,5,-38,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.359375,5,10,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.361328125,5,39,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.36328125,5,43,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.365234375,5,120,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.3671875,5,178,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.369140625,5,162,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.37109375,5,117,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.373046875,5,76,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.375,6,64,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.376953125,6,72,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.37890625,6,75,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.380859375,6,84,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.3828125,6,80,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.384765625,6,82,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.38671875,6,121,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.388671875,6,168,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.390625,6,184,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.392578125,6,162,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.39453125,6,91,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.396484375,6,8,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.3984375,6,-24,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.400390625,6,50,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.40234375,6,154,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.404296875,6,121,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.40625,6,42,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.408203125,6,-3,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.41015625,6,7,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.412109375,6,34,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.4140625,6,21,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.416015625,6,-44,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.41796875,6,-94,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.419921875,6,-70,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.421875,6,6,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.423828125,6,50,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.42578125,6,35,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.427734375,6,39,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.4296875,6,66,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.431640625,6,56,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.43359375,6,24,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.435546875,6,17,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.4375,7,50,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.439453125,7,92,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.44140625,7,55,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.443359375,7,28,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.4453125,7,26,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.447265625,7,12,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.44921875,7,-6,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.451171875,7,-17,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.453125,7,-23,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.455078125,7,-25,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.45703125,7,-29,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.458984375,7,-13,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.4609375,7,17,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.462890625,7,54,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.46484375,7,88,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.466796875,7,130,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.46875,7,136,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.470703125,7,48,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.47265625,7,-39,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.474609375,7,-49,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.4765625,7,-28,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.478515625,7,9,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.48046875,7,80,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.482421875,7,89,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.484375,7,-1,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.486328125,7,-28,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.48828125,7,38,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.490234375,7,101,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.4921875,7,96,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.494140625,7,40,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.49609375,7,-7,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.498046875,7,-20,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.5,8,4,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.501953125,8,3,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.50390625,8,-17,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.505859375,8,-23,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.5078125,8,-24,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.509765625,8,-14,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.51171875,8,-25,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.513671875,8,-55,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.515625,8,-56,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.517578125,8,-52,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.51953125,8,-44,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.521484375,8,-5,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.5234375,8,33,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.525390625,8,53,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.52734375,8,120,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.529296875,8,178,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.53125,8,65,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.533203125,8,-38,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.53515625,8,-49,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.537109375,8,-34,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.5390625,8,-18,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.541015625,8,-5,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.54296875,8,6,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.544921875,8,17,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.546875,8,12,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.548828125,8,-6,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.55078125,8,-6,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.552734375,8,41,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.5546875,8,90,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.556640625,8,96,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.55859375,8,71,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.560546875,8,54,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.5625,9,25,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.564453125,9,24,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.56640625,9,82,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.568359375,9,137,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.5703125,9,154,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.572265625,9,112,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.57421875,9,51,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.576171875,9,11,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.578125,9,8,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.580078125,9,23,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.58203125,9,43,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.583984375,9,57,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.5859375,9,53,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.587890625,9,56,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.58984375,9,84,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.591796875,9,85,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.59375,9,104,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.595703125,9,124,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.59765625,9,112,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.599609375,9,82,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.6015625,9,67,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.603515625,9,55,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.60546875,9,55,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.607421875,9,86,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.609375,9,108,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.611328125,9,101,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.61328125,9,80,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.615234375,9,45,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.6171875,9,42,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.619140625,9,75,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.62109375,9,102,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.623046875,9,108,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.625,10,102,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.626953125,10,88,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.62890625,10,72,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.630859375,10,87,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.6328125,10,139,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.634765625,10,170,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.63671875,10,130,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.638671875,10,70,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.640625,10,43,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.642578125,10,38,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.64453125,10,32,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.646484375,10,9,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.6484375,10,-17,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.650390625,10,-30,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.65234375,10,-13,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.654296875,10,38,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.65625,10,72,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.658203125,10,48,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.66015625,10,27,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.662109375,10,27,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.6640625,10,12,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.666015625,10,-17,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.66796875,10,-10,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.669921875,10,12,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.671875,10,23,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.673828125,10,33,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.67578125,10,70,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.677734375,10,97,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.6796875,10,86,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.681640625,10,37,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.68359375,10,2,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.685546875,10,6,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.6875,11,24,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.689453125,11,44,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.69140625,11,58,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.693359375,11,72,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.6953125,11,77,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.697265625,11,39,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.69921875,11,-20,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.701171875,11,-42,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.703125,11,-36,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.705078125,11,-9,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.70703125,11,32,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.708984375,11,82,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.7109375,11,87,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.712890625,11,97,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.71484375,11,128,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.716796875,11,131,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.71875,11,147,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.720703125,11,187,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.72265625,11,194,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.724609375,11,148,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.7265625,11,106,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.728515625,11,97,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.73046875,11,129,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.732421875,11,181,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.734375,11,242,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.736328125,11,274,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.73828125,11,229,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.740234375,11,153,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.7421875,11,113,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.744140625,11,120,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.74609375,11,145,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.748046875,11,170,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.75,12,181,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.751953125,12,75,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.75390625,12,7,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.755859375,12,41,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.7578125,12,75,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.759765625,12,60,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.76171875,12,38,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.763671875,12,43,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.765625,12,70,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.767578125,12,81,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.76953125,12,92,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.771484375,12,64,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.7734375,12,24,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.775390625,12,2,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.77734375,12,0,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.779296875,12,6,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.78125,12,8,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.783203125,12,17,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.78515625,12,43,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.787109375,12,98,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.7890625,12,122,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.791015625,12,150,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.79296875,12,134,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.794921875,12,85,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.796875,12,80,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.798828125,12,43,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.80078125,12,2,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.802734375,12,5,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.8046875,12,32,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.806640625,12,71,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.80859375,12,122,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.810546875,12,151,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.8125,13,164,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.814453125,13,77,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.81640625,13,-19,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.818359375,13,-23,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.8203125,13,11,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.822265625,13,11,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.82421875,13,-12,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.826171875,13,-4,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.828125,13,28,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.830078125,13,21,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.83203125,13,6,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.833984375,13,50,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.8359375,13,71,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.837890625,13,44,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.83984375,13,-22,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.841796875,13,-36,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.84375,13,-4,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.845703125,13,-2,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.84765625,13,-28,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.849609375,13,-35,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.8515625,13,-9,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
0.853515625,13,12,60,34,917921,42890,15272,16058,7835,22612,8135,34316,,,
